model,num_rules,accuracy_std
x-ai/grok-3-beta,190,3.0553526892
x-ai/grok-3-beta,200,4.000000000000001
x-ai/grok-3-beta,210,4.319968925730175
x-ai/grok-3-beta,220,6.185827576801454
x-ai/grok-3-beta,230,3.590577882097845
x-ai/grok-3-beta,240,3.946253497517195
x-ai/grok-3-beta,250,4.574713105758659
x-ai/grok-3-beta,260,1.3042942275240887
x-ai/grok-3-beta,270,7.757469076614017
x-ai/grok-3-beta,280,4.679798094371346
x-ai/grok-3-beta,290,5.064389207983582
x-ai/grok-3-beta,300,2.3851391759997793
x-ai/grok-3-beta,310,6.089003410987865
x-ai/grok-3-beta,320,3.258102879744592
x-ai/grok-3-beta,330,6.06287836190215
x-ai/grok-3-beta,340,3.7110141871970623
x-ai/grok-3-beta,350,6.393874619748276
x-ai/grok-3-beta,360,4.270014600836635
x-ai/grok-3-beta,370,4.055855455633315
x-ai/grok-3-beta,380,10.304572311664167
x-ai/grok-3-beta,390,4.191347023938991
x-ai/grok-3-beta,400,5.652985936653301
x-ai/grok-3-beta,410,7.038180907156052
x-ai/grok-3-beta,420,6.872667610957406
x-ai/grok-3-beta,430,6.1923381189276006
x-ai/grok-3-beta,440,3.437758254761645
x-ai/grok-3-beta,450,5.627533722908207
x-ai/grok-3-beta,460,5.1595525956004655
x-ai/grok-3-beta,470,1.522429261276455
x-ai/grok-3-beta,480,5.0616854625927
x-ai/grok-3-beta,490,7.916420968443017
x-ai/grok-3-beta,500,2.7408028021001494
x-ai/grok-3-mini-beta,10,0.0
x-ai/grok-3-mini-beta,20,2.738612787525829
x-ai/grok-3-mini-beta,30,0.0
x-ai/grok-3-mini-beta,40,1.3693063937629153
x-ai/grok-3-mini-beta,50,1.0954451150103335
x-ai/grok-3-mini-beta,60,1.6666666666666607
x-ai/grok-3-mini-beta,70,1.0101525445522093
x-ai/grok-3-mini-beta,80,2.0539595906443715
x-ai/grok-3-mini-beta,90,3.0832082056692482
x-ai/grok-3-mini-beta,100,3.346640106136303
x-ai/grok-3-mini-beta,110,4.3881885040535185
x-ai/grok-3-mini-beta,120,6.362869722940357
x-ai/grok-3-mini-beta,130,4.472135954999577
x-ai/grok-3-mini-beta,140,4.938396004983885
x-ai/grok-3-mini-beta,150,2.8518999514943286
x-ai/grok-3-mini-beta,160,3.6282313184249992
x-ai/grok-3-mini-beta,170,5.015546764068756
x-ai/grok-3-mini-beta,180,5.27923956364649
x-ai/grok-3-mini-beta,190,3.542382877992381
x-ai/grok-3-mini-beta,200,9.993748045653346
x-ai/grok-3-mini-beta,210,8.113424948755794
x-ai/grok-3-mini-beta,220,4.319377824801672
x-ai/grok-3-mini-beta,230,3.2969023669789315
x-ai/grok-3-mini-beta,240,7.031674369909663
x-ai/grok-3-mini-beta,250,1.93080294178354
x-ai/grok-3-mini-beta,260,3.8230072737812852
x-ai/grok-3-mini-beta,270,6.093690095903371
x-ai/grok-3-mini-beta,280,7.827052772406789
x-ai/grok-3-mini-beta,290,2.847699699594842
x-ai/grok-3-mini-beta,300,3.6408179789101722
x-ai/grok-3-mini-beta,310,2.843471080134067
x-ai/grok-3-mini-beta,320,4.9833707844189155
x-ai/grok-3-mini-beta,330,2.132007163556106
x-ai/grok-3-mini-beta,340,2.899707657380293
x-ai/grok-3-mini-beta,350,9.239224280540139
x-ai/grok-3-mini-beta,360,0.9419902754340659
x-ai/grok-3-mini-beta,370,4.454952677651794
x-ai/grok-3-mini-beta,380,6.708203932499367
x-ai/grok-3-mini-beta,390,3.5343714748949258
x-ai/grok-3-mini-beta,400,2.589642832515712
x-ai/grok-3-mini-beta,410,1.5290173676739005
x-ai/grok-3-mini-beta,420,2.6481071835046253
x-ai/grok-3-mini-beta,430,4.272365830435776
x-ai/grok-3-mini-beta,440,5.593402991452823
x-ai/grok-3-mini-beta,450,1.761032244991908
x-ai/grok-3-mini-beta,460,3.0566485223257045
x-ai/grok-3-mini-beta,470,2.568218191830875
x-ai/grok-3-mini-beta,480,3.512749595718749
x-ai/grok-3-mini-beta,490,4.5244488321215055
x-ai/grok-3-mini-beta,500,3.0344686520048247
