model,num_rules,ratio
x-ai/grok-3-mini-beta,30,
x-ai/grok-3-mini-beta,40,0.0
x-ai/grok-3-mini-beta,50,0.0
x-ai/grok-3-mini-beta,60,0.25
x-ai/grok-3-mini-beta,70,2.0
x-ai/grok-3-mini-beta,80,1.2727272727272727
x-ai/grok-3-mini-beta,90,0.7560975609756098
x-ai/grok-3-mini-beta,100,1.6885474860335195
x-ai/grok-3-mini-beta,110,2.2334293948126804
x-ai/grok-3-mini-beta,120,1.8498004341432677
x-ai/grok-3-mini-beta,130,2.179274769783348
x-ai/grok-3-mini-beta,140,1.7367594028888578
x-ai/grok-3-mini-beta,150,2.005439973439418
x-ai/grok-3-mini-beta,160,2.688216686437327
x-ai/grok-3-mini-beta,170,3.209452989965059
x-ai/grok-3-mini-beta,180,3.4418299055710047
x-ai/grok-3-mini-beta,190,3.2036426183878453
x-ai/grok-3-mini-beta,200,4.19517757715008
x-ai/grok-3-mini-beta,210,3.443677281039473
x-ai/grok-3-mini-beta,220,4.247536507182714
x-ai/grok-3-mini-beta,230,4.044435753692766
x-ai/grok-3-mini-beta,240,3.533395669663086
x-ai/grok-3-mini-beta,250,4.335267741885642
x-ai/grok-3-mini-beta,260,4.369829249577112
x-ai/grok-3-mini-beta,270,4.066048160670629
x-ai/grok-3-mini-beta,280,5.561159574669292
x-ai/grok-3-mini-beta,290,5.667774515805175
x-ai/grok-3-mini-beta,300,4.62372561443414
x-ai/grok-3-mini-beta,310,4.486129389659182
x-ai/grok-3-mini-beta,320,6.93580142130384
x-ai/grok-3-mini-beta,330,4.909235415356965
x-ai/grok-3-mini-beta,340,4.959659825142897
x-ai/grok-3-mini-beta,350,6.053213817975934
x-ai/grok-3-mini-beta,360,6.494757614564383
x-ai/grok-3-mini-beta,370,7.294363199343324
x-ai/grok-3-mini-beta,380,5.814314309805507
x-ai/grok-3-mini-beta,390,7.564330780135421
x-ai/grok-3-mini-beta,400,8.01545496150789
x-ai/grok-3-mini-beta,410,6.940904736759494
x-ai/grok-3-mini-beta,420,5.802545463348152
x-ai/grok-3-mini-beta,430,6.682643718436326
x-ai/grok-3-mini-beta,440,6.646453985157819
x-ai/grok-3-mini-beta,450,6.9702254581650696
x-ai/grok-3-mini-beta,460,7.2899774952882375
x-ai/grok-3-mini-beta,470,6.192794984845152
x-ai/grok-3-mini-beta,480,7.030820330256665
x-ai/grok-3-mini-beta,490,6.913647747299205
x-ai/grok-3-mini-beta,500,6.873642740229796
